# cfgfile = ./single-default/TOS2/TOS2.1803.meiyo_m4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
26,S01,L01,M02,3.552829,-7.153269085132198e-05,47.71738929843485,-5.1970021262983885e-05,False,20143.397755,51.22493,1797.75998,17.13668,243.6,0.44,-1.56,20148.01214,46.42411,1796.56143,16.67778,242.44,0.11,1.23,0.0434432081112625,0.05089384287210659,-0.09524854820427378,0.05135890927891365,-0.019422388686072906,-0.07736021997952841,-2.0134008940853043e-05
27,S01,L01,M03,4.310388,-1.4364540968005983e-05,56.44363866384839,-6.961730117741158e-05,False,20144.487785,50.04039,1797.37117,16.91749,243.57,0.32,-1.18,20149.85973,44.38561,1796.12512,16.99315,241.67,-0.31,1.38,0.04340100077715023,0.050910959306951845,-0.09525803902944324,0.05131055435249212,-0.019417080654036665,-0.10362916163171923,-3.3325401258554876e-06
28,S01,L01,M03,4.306233,3.185064023367212e-05,56.40694462769531,-6.998071183540223e-05,False,20153.397815,40.77884,1794.49236,17.13795,240.98,0.29,-0.51,20158.765605,34.79657,1792.03917,16.74532,239.94,-0.11,1.82,0.04314485561399713,0.05101476595359491,-0.09531563128543175,0.05101729342464509,-0.01938483214669889,-0.10417011827868305,7.3964042897056714e-06
29,S01,L01,M04,3.608719,1.086340612022076e-05,48.808986703399796,-0.00011337541643291683,False,20154.48774,39.66323,1793.69738,16.95285,241.08,0.37,-1.3,20159.158015,34.36736,1791.90533,16.75705,239.75,-0.16,2.04,0.04312353225501832,0.05102340296100798,-0.0953204253396861,0.05099289321026591,-0.01938214513011232,-0.16876551023788267,3.0103219785804214e-06
30,S01,L01,M04,3.600274,5.2908235050141415e-06,48.68992193446914,-0.00011346067450434867,False,20163.398265,30.01663,1789.56078,17.10141,239.39,-0.19,-0.04,20168.060095,25.02439,1786.60515,16.79725,239.4,0.03,-0.26,0.042867068218811054,0.05112719015367552,-0.09537807849642863,0.050699684895747416,-0.019349775946184387,-0.1688924215417596,1.46956134589038e-06
31,S01,L01,M01,2.671445,-9.016578889365815e-05,26.907546100015082,-9.43504455983709e-05,False,20164.48788,28.91865,1788.82069,17.03427,239.53,-0.12,-0.71,20168.22088,24.84336,1786.51566,16.80863,239.33,0.02,-0.16,0.042849056381273246,0.05113447574764518,-0.09538212730747629,0.05067910237124468,-0.019347500635198852,-0.14044580027630774,-3.375169202197992e-05
32,S01,L01,M01,2.667955,-3.60864604232377e-05,26.757908604134087,-9.457381441595878e-05,False,20173.397905,18.77192,1783.87846,16.98063,236.63,0.08,1.43,20177.127415,15.22932,1780.94064,16.80607,235.12,0.23,-0.58,0.04259216042270307,0.05123828574212423,-0.09543986679753762,0.05038582730073416,-0.019314989302492515,-0.14077829698200897,-1.3525887964091488e-05
33,S01,L01,M02,3.552779,-1.346402037180787e-05,47.71566485090341,-5.353516977049126e-05,False,20174.48803,17.71829,1782.98773,16.90086,236.39,0.16,0.46,20179.102365,13.18412,1779.45858,16.93945,233.56,-0.22,0.09,0.0425479248467324,0.05125614468559703,-0.09544980797092512,0.050335373501792166,-0.01930938124652993,-0.07969002916372518,-3.789715141810923e-06
34,S01,L01,M02,3.549449,-5.358896152805712e-05,47.668161963053905,-5.377851261849137e-05,False,20183.397975,8.49858,1776.38806,16.99919,229.15,0.52,1.91,20188.00898,5.01013,1771.37176,16.74961,225.62,-0.43,0.91,0.04229060316693187,0.05135995439245597,-0.09550763124934356,0.05004209665839578,-0.01927671071469335,-0.08005225830649333,-1.5097825473209259e-05
35,S01,L01,M03,4.282388,-9.03714958866859e-05,56.19721705984642,-7.066628050192319e-05,False,20184.488005,7.52417,1775.32856,16.90177,228.23,0.72,1.86,20189.83195,3.82796,1769.23629,17.00925,224.1,-0.58,0.75,0.04224849144232032,0.05137692720782821,-0.09551709317192039,0.04999414586025271,-0.019271353848356675,-0.10519062474691705,-2.1103061162763836e-05
36,S01,L01,M03,4.270468,5.099937146986077e-05,56.09007238417492,-7.044407400803725e-05,False,20193.398015,0.90046,1765.24163,17.11876,221.9,0.31,1.85,20198.73004,-1.37944,1757.71237,16.76535,218.95,-0.09,0.74,0.04199085441740013,0.051480687314091125,-0.09557497540508156,0.04970100655653381,-0.01923852937299179,-0.10485985822363798,1.1942337811654546e-05
37,S01,L01,M04,3.562429,6.337637765319516e-05,48.157326191989085,-0.00011287905050214549,False,20194.48815,0.26566,1763.70176,16.82047,221.43,0.2,1.41,20199.112135,-1.57439,1757.18183,16.86099,218.81,-0.25,0.78,0.04196954217199784,0.05148926535309997,-0.0955797631923602,0.049676772115359834,-0.019235810626845994,-0.16802664239327464,1.77902149497422e-05
38,S01,L01,M04,3.549054,3.3663694200734365e-05,47.96530332112178,-0.00011223326334992206,False,20203.398065,-3.87198,1751.18068,17.10354,216.8,0.2,1.22,20208.008675,-4.99718,1743.51977,16.57248,214.31,-0.1,0.41,0.041711508522285834,0.05159301556875857,-0.0956377233647164,0.04938365832443528,-0.019202821400219935,-0.1670653528855572,9.485258381736195e-06
39,S01,L01,M01,2.646085,-3.5173072076328545e-05,25.814770607219458,-9.377694277938668e-05,False,20204.48809,-4.21701,1749.40816,16.91274,216.36,0.55,0.47,20208.19573,-5.03852,1743.21631,16.57474,214.2,-0.14,0.47,0.04169299183366033,0.051600456532561956,-0.09564188235488308,0.04936263614808094,-0.019200451159410846,-0.1395921099533619,-1.3292495167890883e-05
40,S01,L01,M01,2.637675,-5.640964991963624e-05,25.424608818995893,-9.311598723284009e-05,False,20213.398165,-6.80549,1735.09519,17.08528,211.72,0.11,1.78,20217.097395,-6.28871,1727.9846,16.75117,210.52,-0.09,-0.2,0.04143445228228605,0.051704237219582436,-0.09569994501465465,0.04906943384284325,-0.019167276174357574,-0.1386082414608171,-2.1386126008562933e-05
41,S01,L01,M02,3.515734,-1.3564916742006337e-05,47.16597882160846,-5.2801204085654285e-05,False,20214.488195,-6.55357,1732.92131,16.59681,211.38,-0.05,0.43,20219.065485,-7.00788,1724.72509,17.25445,209.44,-0.03,2.07,0.041390017384100274,0.0517220554208414,-0.09570992300555728,0.04901909341495115,-0.019161561142150493,-0.07859748108588063,-3.85834558075393e-06
42,S01,L01,M02,3.501694,6.719205710927186e-05,46.951615809515744,-5.21587093750097e-05,False,20223.39825,-6.68739,1716.6586,16.73815,208.98,0.13,-0.39,20227.9615,-6.2455,1708.44508,17.17851,209.28,0.15,1.46,0.041131075973435655,0.05182580269754707,-0.09576806362831124,0.0487259828247726,-0.019128193058362823,-0.07764109255758594,1.9188443396045418e-05
43,S01,L01,M03,4.213313,1.3839146387319498e-05,55.57270316067914,-6.826974075382408e-05,False,20224.48828,-6.48455,1714.53051,16.55124,209.02,-0.23,-0.3,20229.76315,-6.17733,1705.18128,17.23607,209.39,-0.22,1.08,0.041088979692249936,0.051842651070034315,-0.09577751447709672,0.04867838194586461,-0.01912275504587336,-0.10162324421488941,3.2846233800620794e-06
44,S01,L01,M03,4.195853,-0.00010518768594825345,55.410853547019684,-6.749048075841988e-05,False,20233.398285,-5.37316,1698.56478,16.79981,210.61,0.09,-0.55,20238.655695,-4.94874,1689.90029,17.04949,211.5,0.03,0.73,0.04082959416172547,0.05194637744435461,-0.09583574253471559,0.04838532773189659,-0.019089180095382914,-0.10046327307767049,-2.5069440218294936e-05
45,S01,L01,M04,3.500899,1.306268431187775e-05,47.252714565501606,-0.00010897725799391422,False,20234.488315,-5.09286,1696.61397,16.75959,210.9,0.11,-0.63,20239.05077,-4.91731,1689.29198,17.08156,211.56,0.13,0.77,0.04080794105663742,0.051955030381336316,-0.09584060295804751,0.04836088083557749,-0.019086372728094082,-0.16221861077397187,3.7312371227726793e-06
46,S01,L01,M04,3.488669,-1.075530882461483e-06,47.06489784503637,-0.00010805711584331716,False,20243.39847,-4.09351,1681.9152,17.0358,211.52,-0.08,-0.05,20247.948695,-3.702,1674.65089,17.01318,210.75,0.47,-0.36,0.04054799964474848,0.05205878858990655,-0.09589894426035885,0.04806773416276668,-0.01905257813237398,-0.1608489288409509,-3.082926131603436e-07
47,S01,L01,M01,2.607345,-4.553192709627666e-05,23.978516495525838,-9.029992917874818e-05,False,20244.488295,-4.07481,1680.1483,17.09165,211.33,0.02,0.11,20248.157195,-3.67081,1674.3399,17.00791,210.72,0.53,-0.35,0.04052903588684158,0.05206635322885146,-0.0959032001938935,0.04804636182527889,-0.019050108798633433,-0.13441638497807135,-1.7462946827626058e-05
48,S01,L01,M01,2.59966,-6.206586486658012e-05,23.59398060204029,-8.955907569302379e-05,False,20253.398365,-2.67417,1666.10398,16.97355,209.19,-0.17,0.91,20257.05958,-2.00464,1660.22341,17.18222,208.29,0.44,0.45,0.04026854670280595,0.052170136526483904,-0.09596165291902636,0.04775314175240793,-0.01901608878632847,-0.1333135840317677,-2.387460855134138e-05
49,S01,L01,M02,3.455014,6.695307120829506e-05,46.22682349471546,-5.0099960580622215e-05,False,20254.488395,-2.39807,1664.23828,17.07986,208.88,-0.08,0.35,20259.004965,-1.38584,1656.99989,16.90112,208.02,0.33,0.1,0.04022410584731888,0.05218782216347713,-0.09597162407308263,0.047703174069597586,-0.019010268263886267,-0.07457653234102427,1.937852385208716e-05
50,S01,L01,M02,3.441314,-7.955467510699628e-05,46.01128728012199,-4.949443564824227e-05,False,20263.39845,-0.07184,1650.06478,17.01356,206.87,-0.26,1.11,20267.90132,1.71397,1642.51922,16.95816,205.87,0.27,-0.06,0.03996316246119893,0.0522915697802214,-0.09603016606328685,0.04741005203888411,-0.018976011726683416,-0.07367517535032844,-2.3117528684390987e-05
51,S01,L01,M03,4.140288,-0.00014202594262945336,54.87892711212221,-6.496276637943475e-05,False,20264.48848,0.19738,1648.31829,17.17238,206.48,-0.18,1.46,20269.690325,2.28228,1639.78381,17.06904,205.97,0.31,0.41,0.03992092225257067,0.05230834420368243,-0.0960396414105899,0.047362658382487335,-0.01897045002309274,-0.09670063193087947,-3.430339692056528e-05
52,S01,L01,M03,4.124448,-2.4295544355953668e-05,54.72687035859501,-6.415190193196454e-05,False,20273.3986,4.10114,1633.70676,16.78711,206.33,-0.44,0.62,20278.584605,6.45982,1625.41921,17.23929,208.89,0.63,0.07,0.039659454747391604,0.052412079630576876,-0.09609828833333503,0.04706956802202997,-0.01893593971385874,-0.0954936158376505,-5.890617206461002e-06
53,S01,L01,M04,3.450079,-0.00010541024527117853,46.46826292155953,-0.00010471994115354548,False,20274.48853,4.66233,1631.98043,16.95749,206.72,-0.02,0.56,20279.000165,6.66482,1624.72362,17.21765,209.16,0.57,-0.16,0.03963732858451585,0.052420851191545284,-0.09610325082293988,0.047044785082559645,-0.018933013535402228,-0.1558813617352062,-3.055299466220296e-05
54,S01,L01,M04,3.440094,-1.9006304133113854e-06,46.314544639255274,-0.00010378365529512516,False,20283.39864,8.40551,1618.1357,16.83996,211.49,0.22,-0.4,20287.90029,9.77456,1611.39605,17.01381,214.24,-0.05,0.27,0.03937524482754731,0.05252462014848884,-0.09616202407020812,0.046751597378278206,-0.018898241068592718,-0.1544876490098526,-5.524937438661226e-07
55,S01,L01,M01,2.57374,-1.3044694958103298e-05,22.247691560234358,-8.672658435208844e-05,False,20284.488565,8.78176,1616.46585,16.86763,212.28,0.12,-0.39,20288.12386,9.83121,1611.06728,17.02638,214.37,0.03,0.27,0.039355902165688475,0.05253227303923581,-0.09616636141981923,0.04672997491352168,-0.018895669884031602,-0.12909726570247468,-5.068381016770651e-06
56,S01,L01,M01,2.56756,1.2322938412514331e-05,21.916821872564157,-8.609593829783447e-05,False,20293.398695,10.79357,1603.89811,17.02287,217.07,0.43,-0.75,20297.02781,11.19613,1599.2094,16.6583,219.08,-0.7,-0.34,0.03909322331420208,0.05263606391696224,-0.09622525625407058,0.046436722669341526,-0.0188606316077342,-0.12815851454746874,4.799474369640566e-06
57,S01,L01,M02,3.397769,-2.3785099299767207e-05,45.30300019061718,-4.7558424234641985e-05,False,20294.48873,10.95945,1602.4445,16.83283,217.87,-0.17,-1.22,20298.948055,11.228,1596.76595,16.9991,219.68,0.13,0.62,0.039048779155379965,0.05265360277967301,-0.0962352197989091,0.04638716784651595,-0.01885468366241831,-0.07079331644014802,-7.000210814733787e-06
58,S01,L01,M02,3.389104,5.147148053917605e-05,45.15648066414391,-4.728186116461282e-05,False,20303.39888,11.11826,1591.44182,17.19651,221.65,0.25,0.29,20307.84954,11.05581,1586.44729,16.694,221.81,-0.49,-1.01,0.03878553521904004,0.052757378865807295,-0.09629422832453075,0.046093954535131,-0.0188193577023044,-0.0703816371793795,1.5187341710132252e-05
59,S01,L01,M03,4.078493,-2.8913486508603968e-05,54.27318497929427,-6.215138086651488e-05,False,20304.4887,11.07865,1590.29333,17.09696,221.93,-0.2,0.05,20309.62875,10.94373,1584.4435,16.91656,221.88,0.22,-0.86,0.03874307845906258,0.05277409467059959,-0.09630374423249921,0.04604672474252103,-0.018813640780948222,-0.09251573078130751,-7.08925735770638e-06
60,S01,L01,M03,4.067868,1.6506667344632372e-05,54.16446966027489,-6.184379471616355e-05,False,20313.39883,10.11994,1580.69396,17.21795,220.91,0.36,1.36,20318.528255,9.91813,1575.21573,16.85855,217.83,0.05,0.52,0.03847925258334431,0.052877858538172735,-0.09636287024307347,0.04575354312043349,-0.018778016875612612,-0.09205787196817704,4.057817840852351e-06
61,S01,L01,M04,3.408754,4.606334569568861e-05,45.810054448855084,-0.00010152846391805365,False,20314.48887,10.11088,1579.4231,17.05586,220.42,0.08,0.82,20318.95918,9.92182,1574.71384,16.83942,217.67,0.05,0.42,0.038456702325354274,0.05288672008301561,-0.09636792358895399,0.04572850501984557,-0.018774964893845753,-0.15113067326140414,1.3513250206875771e-05
62,S01,L01,M04,3.400434,7.113705316244277e-05,45.672250927059395,-0.00010093826267053975,False,20323.39889,9.86207,1569.57133,17.10046,216.04,-0.27,1.02,20327.86088,10.06684,1564.37303,16.8835,214.18,0.24,1.18,0.038192312262960035,0.05299049544032269,-0.0964271672842995,0.045435290827940525,-0.01873904648672404,-0.15025212641400487,2.0919992319345937e-05
63,S01,L01,M01,2.550215,3.599418390511684e-05,20.912502976944523,-8.460841603197303e-05,False,20324.48892,9.77669,1568.41444,17.13631,215.36,-0.18,1.82,20328.10069,10.13239,1564.07468,16.83999,214.16,0.25,1.04,0.0381725605247136,0.05299824338419696,-0.09643159311822105,0.045413399361544954,-0.01873635689724438,-0.1259442562709679,1.4114176218521512e-05
64,S01,L01,M01,2.545265,4.669583387596752e-05,20.606977239688092,-8.406563144027043e-05,False,20333.39895,11.08606,1557.56218,17.31963,215.51,-0.38,1.35,20337.00577,11.68862,1553.03789,16.96801,216.61,0.45,0.06,0.0379077693054431,0.05310203742142959,-0.096490930558408,0.04512014166980736,-0.018700142129746775,-0.12513629170995433,1.8346158013396452e-05
65,S01,L01,M02,3.359134,-2.3574517605978083e-05,44.646751564322244,-4.639969882289939e-05,False,20334.488975,11.14459,1556.32946,17.46737,215.79,0.03,1.58,20338.909665,12.20167,1550.49424,16.53538,217.78,0.13,-0.9,0.03786325052126094,0.05311948039266308,-0.09650090835125186,0.045070860412767574,-0.018694026795420194,-0.06906849026979348,-7.0180342927606e-06
66,S01,L01,M02,3.350519,-5.905340858444034e-05,44.4963900647364,-4.611270990820198e-05,False,20343.398925,12.46085,1545.58351,17.22675,219.9,-0.17,0.44,20347.811,12.46051,1540.54531,16.92474,221.54,0.49,-0.35,0.037598378770879626,0.05322325041521847,-0.09656028504687439,0.04477769341438963,-0.018657504627484736,-0.06864129156882832,-1.7625152576195013e-05
67,S01,L01,M03,4.028268,-0.00014861056482187813,53.76186027770515,-6.031576764034186e-05,False,20344.488955,12.28567,1544.44354,17.41574,220.26,-0.34,0.6,20349.57878,12.54331,1538.24279,16.69237,222.05,-0.09,-0.76,0.03755588396815647,0.05323990006343636,-0.09656981415265828,0.044730658330306934,-0.01865161676698919,-0.08978332006599346,-3.6891925964677164e-05
68,S01,L01,M03,4.018153,-0.00010908759801244828,53.65587277666235,-6.00082742221883e-05,False,20353.39898,12.05302,1534.66793,16.97842,223.6,-0.17,0.27,20358.47869,11.2736,1529.51228,17.15228,224.64,0.3,0.33,0.03729114310238597,0.053343659929081,-0.09662919984963775,0.044437555656343615,-0.018614783713416967,-0.08932559928981283,-2.7148691951861537e-05
69,S01,L01,M04,3.371594,-3.67019005836688e-06,45.194604892892755,-9.877800555416293e-05,False,20354.489115,11.90911,1533.54808,16.99939,223.99,-0.61,0.32,20358.922265,11.24585,1528.95742,17.05452,224.72,0.3,0.14,0.03726835288466415,0.053352595169595694,-0.09663431360927197,0.04441231660818173,-0.018611601785420755,-0.1470364655065447,-1.0885622819256646e-06
70,S01,L01,M04,3.363674,-3.818471849986658e-07,45.06104738482196,-9.833522709845565e-05,False,20363.399245,10.41645,1524.66081,17.03368,226.07,-0.28,0.31,20367.824475,9.46381,1520.54457,17.01739,225.17,0.27,-0.45,0.03700389984698048,0.053456366391102406,-0.09669368605207737,0.04411922671676302,-0.018574469595165673,-0.14637736555039155,-1.1352086587423926e-07
71,S01,L01,M01,2.52977,-6.377974396411626e-05,19.66796595990118,-8.272292199430231e-05,False,20364.489065,10.00273,1523.85328,17.18206,225.89,-0.54,1.15,20368.08039,9.44119,1520.26308,16.98335,225.14,0.33,-0.63,0.03698393255945629,0.05346420629955126,-0.09669817057460012,0.04409708521543422,-0.018571656070371135,-0.1231375952387126,-2.521167693668447e-05
72,S01,L01,M01,2.526025,-5.142374631656745e-05,19.42297211046332,-8.247439710258712e-05,False,20373.399165,8.05852,1515.37916,17.2112,223.92,-0.41,1.05,20376.986745,7.19855,1512.16434,17.05557,222.14,0.44,0.74,0.03671995178234442,0.05356799836962135,-0.09675750283310604,0.0438039920200607,-0.01853422336223657,-0.12276765234035997,-2.0357576158813728e-05
73,S01,L01,M02,3.327764,-9.194971396268198e-05,44.100183828873014,-4.572779595017957e-05,False,20374.48919,7.65251,1514.54408,17.33525,223.26,-0.25,1.54,20378.87851,7.19016,1509.98298,16.70516,221.68,0.09,-0.29,0.036675841012479365,0.05358536882383361,-0.09676742490031284,0.04375494687808633,-0.018527929273343728,-0.06806832608330113,-2.7631080197598745e-05
74,S01,L01,M02,3.320859,-7.973877847742421e-05,43.976860391594045,-4.558236999401101e-05,False,20383.399335,6.28766,1505.52643,17.27819,220.29,-0.01,1.68,20387.78175,6.14233,1500.59879,16.77907,220.18,0.1,-0.08,0.03641272817717703,0.05368913905313531,-0.0968266508525032,0.04346198842475389,-0.018490185640302727,-0.06785185159115105,-2.4011491748798797e-05
75,S01,L01,M03,3.985058,-3.1488719145117805e-05,53.306955013509466,-5.914493497918948e-05,False,20384.48926,6.08137,1504.43232,17.2754,219.96,0.32,1.78,20389.535875,6.18552,1498.58799,16.82155,220.0,-0.4,0.04,0.03637080799318029,0.053705706420109106,-0.09683609589518907,0.04341522357283514,-0.018484131674044835,-0.08804047159249324,-7.901696573830996e-06
76,S01,L01,M03,3.974358,-3.0338323083743393e-05,53.193654272678316,-5.8781390507550143e-05,False,20393.399305,5.44669,1494.54734,17.22721,219.23,0.08,1.16,20398.43522,5.52849,1488.48496,16.8128,219.59,-0.22,0.02,0.03610881777577315,0.0538094488756235,-0.09689517506448378,0.043122429008683044,-0.018446080767217845,-0.0874993157565923,-7.633515421545667e-06
77,S01,L01,M04,3.335499,3.676532827639362e-05,44.578494703367284,-9.662564781443014e-05,False,20394.489335,5.3685,1493.28976,17.06392,219.11,0.37,0.93,20398.88639,5.48059,1488.04625,16.91297,219.63,-0.3,0.21,0.036086184509452265,0.05381842644805907,-0.09690028266652581,0.043097094419140336,-0.0184427776660795,-0.14383256325340157,1.1022437205465696e-05
78,S01,L01,M04,3.327124,3.238341845260596e-05,44.431313009685994,-9.603143594525523e-05,False,20403.399345,5.20183,1482.99831,16.91775,218.86,-0.31,0.4,20407.788025,4.82188,1477.89956,17.14926,219.32,0.2,0.71,0.03582537779437932,0.0539221773106944,-0.09695921028093626,0.04280436774682719,-0.018404425529242516,-0.14294804637623496,9.733156459634795e-06
79,S01,L01,M01,2.511045,-4.023695454365722e-06,18.43909847410592,-8.10865084683233e-05,False,20404.489375,5.24761,1481.63968,16.92143,218.8,-0.03,0.18,20408.061975,4.78412,1477.59578,17.12435,219.35,0.17,0.72,0.03580544394474341,0.05393012220037599,-0.09696371776296211,0.04278195452630171,-0.018401480136691482,-0.12070170417554346,-1.6023987839189346e-06
80,S01,L01,M01,2.506745,-1.9168592651199e-05,18.14143512086494,-8.062944528398134e-05,False,20413.39945,5.02451,1471.34212,16.75266,219.09,-0.33,0.24,20416.96775,4.68225,1467.27212,17.36287,219.17,-0.3,0.83,0.03554599482539018,0.054033892374843434,-0.09702246876627847,0.042489275344623025,-0.018362824610961052,-0.1200213406192864,-7.646805977951088e-06
81,S01,L01,M02,3.293524,-6.0344406376380656e-05,43.48162371574779,-4.474818887312532e-05,False,20414.489375,5.01189,1470.14284,17.0371,219.0,-0.35,0.85,20418.844455,4.4129,1465.11597,17.1465,219.16,0.07,0.55,0.03550294918879515,0.05405117125203081,-0.09703223038896588,0.0424405520001333,-0.018356358554353074,-0.06661012735386562,-1.8322139561266493e-05
82,S01,L01,M02,3.285324,-3.5201048776449226e-05,43.33647799466539,-4.447981804332206e-05,False,20423.399515,4.79986,1459.56497,16.67544,219.39,0.2,-0.48,20427.746395,4.42937,1454.9897,17.1575,219.38,-0.22,1.68,0.03524533564302318,0.0541549132898821,-0.09709072503438428,0.04214807538674631,-0.018317391790939528,-0.06621064269087865,-1.0714635383435311e-05
83,S01,L01,M03,3.935798,1.8096948121173356e-05,52.77546326141541,-5.7379157072537364e-05,False,20424.48944,4.87667,1458.29103,16.73352,219.46,-0.24,-0.27,20429.486795,4.29032,1452.77553,17.26986,219.34,0.06,1.21,0.03520457181045765,0.05417139724065166,-0.0970999961268208,0.04210161426409523,-0.018311172128572195,-0.0854120145710432,4.598037836589519e-06
84,S01,L01,M03,3.924678,-7.469855324872188e-05,52.655879777368824,-5.697728751756802e-05,False,20433.39957,4.29143,1448.08051,16.94517,219.44,0.66,-0.2,20438.385805,4.36197,1442.4947,16.89697,219.85,-0.57,0.89,0.03494901577820329,0.05427511544766247,-0.09715820083304974,0.041809340112828226,-0.018271893982896602,-0.08481380975180355,-1.9033039971361188e-05
85,S01,L01,M04,3.297889,4.338113384877662e-05,43.917240777800885,-9.389191734974779e-05,False,20434.4896,4.34927,1446.80584,16.77211,219.71,0.44,-0.45,20438.849045,4.31048,1442.04209,17.03278,219.81,-0.39,1.31,0.03492679790366774,0.05428416126618987,-0.09716326734476036,0.041783854028103,-0.018268457753419044,-0.13976325589171312,1.3154212846089308e-05
86,S01,L01,M04,3.289774,5.6528819751807076e-05,43.76819239544156,-9.329222625503368e-05,False,20443.399605,3.73325,1436.89704,17.14379,219.85,0.27,0.41,20447.750935,4.17703,1431.66147,16.82587,220.4,-0.08,-0.92,0.03467331334777758,0.054387888712831046,-0.09722118407616545,0.04149169231494432,-0.018228874771022047,-0.13887058288755774,1.7183192447811635e-05
87,S01,L01,M01,2.49192,-3.019319645207809e-05,17.096747963334224,-7.903389531706922e-05,False,20444.48964,3.86086,1435.50013,16.82299,219.79,0.2,-0.48,20448.043115,4.13965,1431.3657,16.85183,220.44,-0.17,-0.69,0.03465370832439017,0.05439593782425793,-0.09722566918247993,0.04146902520763296,-0.01822579433548206,-0.11764627719947277,-1.2116438911392857e-05
88,S01,L01,M01,2.48839,2.5265295729153903e-05,16.79632188043908,-7.860711082238202e-05,False,20453.399705,3.4408,1425.66875,17.18007,219.42,-0.34,1.54,20456.94965,3.69887,1421.53314,17.03746,218.92,0.64,-1.09,0.034402463678705794,0.05449968542675773,-0.09728327378020402,0.041176955226359155,-0.018185904122245303,-0.1170109851293429,1.0153270077903342e-05
89,S01,L01,M02,3.258659,4.1852817181604704e-05,42.83558533334116,-4.359349886009832e-05,False,20454.489635,3.47093,1424.4292,17.21368,219.07,0.04,0.96,20458.80985,3.91296,1419.33578,16.76613,219.07,0.0,-1.59,0.03436110457346746,0.054516863539379457,-0.09729277747959117,0.041128610889788766,-0.018179269723969344,-0.06489130809527975,1.2843570677878446e-05
90,S01,L01,M02,3.250444,4.30053199511862e-05,42.67629849102562,-4.332643177485176e-05,False,20463.399755,3.48901,1414.43181,16.9555,216.77,-0.01,2.39,20467.711755,3.93906,1409.14824,17.16971,216.31,0.23,-0.15,0.0341126618853836,0.05462057610479668,-0.09734997574211485,0.040836812855377116,-0.018139068274958724,-0.06449376412739455,1.3230598635505242e-05
91,S01,L01,M03,3.887133,4.317001616632802e-05,52.23418228062236,-5.5570021066674194e-05,False,20464.489785,3.55409,1413.08506,17.09374,216.54,0.2,1.79,20469.438475,4.26858,1406.91963,16.73395,215.85,-0.42,-0.63,0.034073626088709424,0.0546369761934039,-0.09735898467197518,0.04079068658128461,-0.01813268305714568,-0.08271901664675439,1.1105875761474593e-05
92,S01,L01,M03,3.875423,-8.975850823197088e-05,52.09755990443679,-5.507195766189294e-05,False,20473.39984,4.6141,1402.39258,17.03499,214.82,0.43,1.03,20478.33682,5.28917,1395.9695,17.13841,213.73,0.23,0.65,0.03382819894295805,0.0547406587413207,-0.09741574444023587,0.0404991580354587,-0.01809216990967126,-0.08197762201921217,-2.316095771531801e-05
93,S01,L01,M04,3.262229,0.00010826359561485407,43.257170914861376,-9.104746019006673e-05,False,20474.48987,4.61796,1401.02061,17.06442,214.79,0.14,1.49,20478.813655,5.41736,1395.34258,17.14005,213.6,0.43,0.42,0.033806709604811004,0.05474978089845074,-0.09742072333596687,0.040473515357470735,-0.018088594613971457,-0.1355291257865557,3.318700054927293e-05
94,S01,L01,M04,3.254084,-8.939192612330801e-06,43.11391634871987,-9.026489040951327e-05,False,20483.399895,6.52088,1389.38281,16.55932,213.14,-0.28,-0.13,20487.715535,7.0462,1383.87544,17.30016,212.17,-0.1,1.78,0.03356424080527423,0.054853474968075355,-0.09747705915305373,0.04018213985054936,-0.0180477723673778,-0.1343642278530606,-2.7470687948838446e-06
95,S01,L01,M01,2.473995,3.721541706849532e-05,15.667118931073588,-7.668158203420202e-05,False,20484.489925,6.76844,1387.97785,16.69424,212.89,-0.51,0.37,20488.025475,7.10335,1383.44699,17.32679,212.13,-0.01,1.69,0.033545277657001785,0.05486162477951695,-0.09748147332377176,0.04015924503967387,-0.018044554771445655,-0.11414473018061505,1.5042640372553429e-05
96,S01,L01,M01,2.469555,1.8254830302660622e-05,15.311698737138443,-7.599665008965252e-05,False,20493.399985,8.96337,1375.93003,16.57208,212.55,-0.33,0.21,20496.931095,9.8229,1371.62978,17.21724,213.52,-0.16,1.51,0.0333059532720185,0.05496533151769811,-0.09753735654307336,0.03986802906059514,-0.018003424707801065,-0.11312517150787123,7.391951304044908e-06
97,S01,L01,M02,3.216949,-1.437162113912325e-05,42.034701632962765,-4.183623990202445e-05,False,20494.489915,9.30033,1374.57424,16.67226,212.77,-0.59,0.7,20498.76842,10.35581,1369.07352,17.17342,214.48,-0.01,0.68,0.03326695663891695,0.054982370401639884,-0.09754649103303889,0.039820202434360547,-0.01799663759559025,-0.062275531994868245,-4.467469375213362e-06
98,S01,L01,M02,3.207579,-4.013707348598963e-05,41.84997050207676,-4.1386469308421714e-05,False,20503.399995,11.68429,1362.78685,16.83787,217.05,-0.31,-0.04,20507.66913,12.22986,1357.93662,17.03368,219.79,-0.54,0.12,0.0330313889613241,0.055086038067939325,-0.09760182023196692,0.03952931944552847,-0.017955195426811822,-0.061606023858911146,-1.2513198735242259e-05
